year_month,state_clean,district_clean,bio_age_5_17,bio_age_17_,biometric_updates,demo_age_5_17,demo_age_17_,demographic_updates,age_0_5,age_5_17,age_18_greater,enrolments,total_activity,mean_activity_x,std_activity_x,stress_signal,mean_activity_y,std_activity_y,mean_activity,std_activity
2025-07,gujarat,rajkot,12900.0,14746.0,27646.0,617.0,7019.0,7636.0,2567.0,1437.0,200.0,4204.0,39486.0,27532.555555555555,11954.840286585923,0.9998832404191093,27532.555555555555,11954.840286585923,27532.555555555555,11954.840286585923
2025-07,gujarat,sabar kantha,0.0,0.0,0.0,0.0,0.0,0.0,951.0,1169.0,157.0,2277.0,2277.0,618.6,931.4581579437694,1.780434242651311,618.6,931.4581579437694,618.6,931.4581579437694
2025-07,gujarat,sabarkantha,7708.0,10032.0,17740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17740.0,12071.0,5280.361067199856,1.0736008253704963,12071.0,5280.361067199856,12071.0,5280.361067199856
2025-07,gujarat,surat,19993.0,20692.0,40685.0,3129.0,27417.0,30546.0,2694.0,1581.0,81.0,4356.0,75587.0,53794.22222222222,22402.31611785809,0.9727912802911297,53794.22222222222,22402.31611785809,53794.22222222222,22402.31611785809
2025-07,gujarat,surendra nagar,7753.0,8870.0,16623.0,152.0,1187.0,1339.0,250.0,172.0,21.0,443.0,18405.0,12789.222222222223,6409.775869283141,0.8761270116619283,12789.222222222223,6409.775869283141,12789.222222222223,6409.775869283141
2025-07,gujarat,surendranagar,0.0,0.0,0.0,0.0,0.0,0.0,658.0,574.0,78.0,1310.0,1310.0,430.8,500.3580717845971,1.7571416343184196,430.8,500.3580717845971,430.8,500.3580717845971
2025-07,gujarat,tapi,1974.0,3661.0,5635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5635.0,4945.0,2234.3990243463677,0.3088078684611164,4945.0,2234.3990243463677,4945.0,2234.3990243463677
2025-07,gujarat,the dangs,1950.0,2252.0,4202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4202.0,3436.8888888888887,1903.7685287637023,0.401892929498089,3436.8888888888887,1903.7685287637023,3436.8888888888887,1903.7685287637023
2025-07,gujarat,vadodara,11765.0,22924.0,34689.0,236.0,2371.0,2607.0,507.0,217.0,60.0,784.0,38080.0,27268.88888888889,11522.356382750497,0.9382725852236132,27268.88888888889,11522.356382750497,27268.88888888889,11522.356382750497
2025-07,gujarat,valsad,6328.0,7063.0,13391.0,0.0,0.0,0.0,581.0,261.0,30.0,872.0,14263.0,12197.555555555555,5270.157116042916,0.39191325779586605,12197.555555555555,5270.157116042916,12197.555555555555,5270.157116042916
2025-07,haryana,ambala,5016.0,7173.0,12189.0,107.0,578.0,685.0,0.0,0.0,0.0,0.0,12874.0,9613.333333333334,3811.520693896335,0.8554765744518213,9613.333333333334,3811.520693896335,9613.333333333334,3811.520693896335
2025-07,haryana,bhiwani,7435.0,9368.0,16803.0,149.0,873.0,1022.0,0.0,0.0,0.0,0.0,17825.0,11651.222222222223,4618.577507679658,1.3367271129502905,11651.222222222223,4618.577507679658,11651.222222222223,4618.577507679658
2025-07,haryana,charkhi dadri,516.0,1227.0,1743.0,144.0,747.0,891.0,0.0,0.0,0.0,0.0,2634.0,1896.7777777777778,823.7631300589051,0.8949444267668369,1896.7777777777778,823.7631300589051,1896.7777777777778,823.7631300589051
2025-07,haryana,faridabad,11039.0,9409.0,20448.0,2311.0,15174.0,17485.0,2678.0,733.0,54.0,3465.0,41398.0,23428.555555555555,10552.838529408938,1.7028067277222814,23428.555555555555,10552.838529408938,23428.555555555555,10552.838529408938
2025-07,haryana,fatehabad,4777.0,5465.0,10242.0,521.0,3803.0,4324.0,0.0,0.0,0.0,0.0,14566.0,9398.888888888889,4213.042381831817,1.2264560008685383,9398.888888888889,4213.042381831817,9398.888888888889,4213.042381831817
2025-07,haryana,gurgaon,4109.0,5310.0,9419.0,1675.0,12849.0,14524.0,0.0,0.0,0.0,0.0,23943.0,15152.111111111111,6785.572275874093,1.2955265276805967,15152.111111111111,6785.572275874093,15152.111111111111,6785.572275874093
2025-07,haryana,gurugram,0.0,0.0,0.0,0.0,0.0,0.0,1252.0,399.0,113.0,1764.0,1764.0,878.6666666666666,858.4039453155683,1.0313714634755846,878.6666666666666,858.4039453155683,878.6666666666666,858.4039453155683
2025-07,haryana,hisar,11846.0,10498.0,22344.0,870.0,6570.0,7440.0,0.0,0.0,0.0,0.0,29784.0,15568.666666666666,7218.88199446424,1.9691876587308512,15568.666666666666,7218.88199446424,15568.666666666666,7218.88199446424
2025-07,haryana,jhajjar,4909.0,5239.0,10148.0,431.0,3030.0,3461.0,0.0,0.0,0.0,0.0,13609.0,7841.111111111111,3400.469064866068,1.696203899774652,7841.111111111111,3400.469064866068,7841.111111111111,3400.469064866068
2025-07,haryana,jind,4904.0,7910.0,12814.0,365.0,2707.0,3072.0,0.0,0.0,0.0,0.0,15886.0,11907.444444444445,4499.659823561974,0.8841902969469572,11907.444444444445,4499.659823561974,11907.444444444445,4499.659823561974
2025-07,haryana,kaithal,9100.0,7438.0,16538.0,411.0,2404.0,2815.0,0.0,0.0,0.0,0.0,19353.0,10551.222222222223,5261.376882000038,1.6729038757687145,10551.222222222223,5261.376882000038,10551.222222222223,5261.376882000038
2025-07,haryana,karnal,4948.0,8595.0,13543.0,259.0,1781.0,2040.0,0.0,0.0,0.0,0.0,15583.0,12517.333333333334,4726.4098690232095,0.6486248022540281,12517.333333333334,4726.4098690232095,12517.333333333334,4726.4098690232095
2025-07,haryana,kurukshetra,3237.0,6680.0,9917.0,259.0,1690.0,1949.0,0.0,0.0,0.0,0.0,11866.0,8866.0,3807.798313986706,0.787856853914893,8866.0,3807.798313986706,8866.0,3807.798313986706
2025-07,haryana,mahendragarh,2935.0,4297.0,7232.0,212.0,1577.0,1789.0,0.0,0.0,0.0,0.0,9021.0,6757.666666666667,2272.33118184828,0.9960402565493873,6757.666666666667,2272.33118184828,6757.666666666667,2272.33118184828
2025-07,haryana,mewat,4982.0,4347.0,9329.0,895.0,6909.0,7804.0,0.0,0.0,0.0,0.0,17133.0,10744.888888888889,4134.125767452064,1.5452145073584007,10744.888888888889,4134.125767452064,10744.888888888889,4134.125767452064
2025-07,haryana,palwal,4518.0,4423.0,8941.0,1030.0,6975.0,8005.0,0.0,0.0,0.0,0.0,16946.0,9733.555555555555,4045.949026838793,1.7826335419948973,9733.555555555555,4045.949026838793,9733.555555555555,4045.949026838793
2025-07,haryana,panchkula,3676.0,3000.0,6676.0,675.0,3224.0,3899.0,0.0,0.0,0.0,0.0,10575.0,5939.444444444444,2850.7594650860633,1.6260774058030216,5939.444444444444,2850.7594650860633,5939.444444444444,2850.7594650860633
2025-07,haryana,panipat,6233.0,7343.0,13576.0,1114.0,6128.0,7242.0,1344.0,169.0,10.0,1523.0,22341.0,12083.333333333334,5783.343021125412,1.7736569712703245,12083.333333333334,5783.343021125412,12083.333333333334,5783.343021125412
2025-07,haryana,rewari,5961.0,4447.0,10408.0,56.0,358.0,414.0,0.0,0.0,0.0,0.0,10822.0,7404.888888888889,2720.3798192736085,1.2561154464171636,7404.888888888889,2720.3798192736085,7404.888888888889,2720.3798192736085
2025-07,haryana,rohtak,3841.0,7321.0,11162.0,122.0,659.0,781.0,0.0,0.0,0.0,0.0,11943.0,9681.777777777777,3978.6040823942812,0.5683456245944039,9681.777777777777,3978.6040823942812,9681.777777777777,3978.6040823942812
2025-07,haryana,sirsa,8429.0,8958.0,17387.0,333.0,2957.0,3290.0,0.0,0.0,0.0,0.0,20677.0,13067.111111111111,5426.111532314011,1.4024571451526333,13067.111111111111,5426.111532314011,13067.111111111111,5426.111532314011
2025-07,haryana,sonipat,5043.0,7310.0,12353.0,678.0,4451.0,5129.0,0.0,0.0,0.0,0.0,17482.0,12395.222222222223,5363.964713199039,0.9483242433084634,12395.222222222223,5363.964713199039,12395.222222222223,5363.964713199039
2025-07,haryana,yamuna nagar,5531.0,8483.0,14014.0,883.0,6105.0,6988.0,0.0,0.0,0.0,0.0,21002.0,12325.111111111111,5254.752526152978,1.651245961765828,12325.111111111111,5254.752526152978,12325.111111111111,5254.752526152978
2025-07,haryana,yamunanagar,10.0,89.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,113.75,47.19488471070931,-0.3125338707873351,113.75,47.19488471070931,113.75,47.19488471070931
2025-07,himachal pradesh,bilaspur,903.0,1983.0,2886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.0,2527.8888888888887,883.3281446388489,0.40541118641422436,2527.8888888888887,883.3281446388489,2527.8888888888887,883.3281446388489
2025-07,himachal pradesh,chamba,1018.0,2538.0,3556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3556.0,4483.666666666667,2239.6458425385026,-0.41420239264937225,4483.666666666667,2239.6458425385026,4483.666666666667,2239.6458425385026
2025-07,himachal pradesh,hamirpur,961.0,1960.0,2921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2921.0,2638.0,975.0287175257969,0.2902478613328766,2638.0,975.0287175257969,2638.0,975.0287175257969
2025-07,himachal pradesh,kangra,3666.0,7112.0,10778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10778.0,10594.0,4450.912855808345,0.04133983431283854,10594.0,4450.912855808345,10594.0,4450.912855808345
2025-07,himachal pradesh,kinnaur,262.0,587.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,480.77777777777777,206.91591153037132,1.7795742217155408,480.77777777777777,206.91591153037132,480.77777777777777,206.91591153037132
2025-07,himachal pradesh,kullu,874.0,1504.0,2378.0,0.0,0.0,0.0,57.0,24.0,33.0,114.0,2492.0,2548.4444444444443,1061.3724736292052,-0.05318061834733755,2548.4444444444443,1061.3724736292052,2548.4444444444443,1061.3724736292052
2025-07,himachal pradesh,lahul and spiti,32.0,22.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,191.83333333333334,135.66195733022084,-1.016005784125811,191.83333333333334,135.66195733022084,191.83333333333334,135.66195733022084
2025-07,himachal pradesh,mandi,2371.0,5364.0,7735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7735.0,7004.111111111111,2617.130081045096,0.2792711352723528,7004.111111111111,2617.130081045096,7004.111111111111,2617.130081045096
2025-07,himachal pradesh,shimla,1894.0,3087.0,4981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4981.0,4677.0,1738.5355906624402,0.17485980823905126,4677.0,1738.5355906624402,4677.0,1738.5355906624402
2025-07,himachal pradesh,sirmaur,1516.0,2431.0,3947.0,83.0,744.0,827.0,0.0,0.0,0.0,0.0,4774.0,4523.222222222223,2407.81621899273,0.10415154437438175,4523.222222222223,2407.81621899273,4523.222222222223,2407.81621899273
2025-07,himachal pradesh,solan,1716.0,2760.0,4476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476.0,3773.5555555555557,1261.1512707751508,0.5569866682310803,3773.5555555555557,1261.1512707751508,3773.5555555555557,1261.1512707751508
2025-07,himachal pradesh,una,1635.0,2218.0,3853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3853.0,3560.6666666666665,1231.039905933191,0.23746860838904318,3560.6666666666665,1231.039905933191,3560.6666666666665,1231.039905933191
2025-07,jammu and kashmir,anantnag,2813.0,3012.0,5825.0,350.0,1813.0,2163.0,0.0,0.0,0.0,0.0,7988.0,6438.666666666667,2501.148186333629,0.6194488362580637,6438.666666666667,2501.148186333629,6438.666666666667,2501.148186333629
2025-07,jammu and kashmir,badgam,506.0,1387.0,1893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.0,2269.6666666666665,1528.3296437614497,-0.246456429216169,2269.6666666666665,1528.3296437614497,2269.6666666666665,1528.3296437614497
2025-07,jammu and kashmir,bandipore,1696.0,1428.0,3124.0,261.0,1137.0,1398.0,0.0,0.0,0.0,0.0,4522.0,2945.222222222222,1401.737740964566,1.1248735991746666,2945.222222222222,1401.737740964566,2945.222222222222,1401.737740964566
2025-07,jammu and kashmir,baramula,3395.0,5086.0,8481.0,80.0,686.0,766.0,0.0,0.0,0.0,0.0,9247.0,8221.0,3240.353067182649,0.3166321628315843,8221.0,3240.353067182649,8221.0,3240.353067182649
2025-07,jammu and kashmir,budgam,2105.0,682.0,2787.0,426.0,1312.0,1738.0,0.0,0.0,0.0,0.0,4525.0,3510.6666666666665,1680.0578115053063,0.6037490652922867,3510.6666666666665,1680.0578115053063,3510.6666666666665,1680.0578115053063
2025-07,jammu and kashmir,doda,2175.0,2235.0,4410.0,0.0,0.0,0.0,261.0,260.0,17.0,538.0,4948.0,4220.888888888889,1714.8600849955983,0.42400608508709775,4220.888888888889,1714.8600849955983,4220.888888888889,1714.8600849955983
2025-07,jammu and kashmir,ganderbal,672.0,904.0,1576.0,41.0,357.0,398.0,0.0,0.0,0.0,0.0,1974.0,1789.0,882.5283281572326,0.20962499910489005,1789.0,882.5283281572326,1789.0,882.5283281572326
2025-07,jammu and kashmir,jammu,4818.0,8585.0,13403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13403.0,11385.555555555555,4095.339000348784,0.4926196449848541,11385.555555555555,4095.339000348784,11385.555555555555,4095.339000348784
2025-07,jammu and kashmir,kargil,61.0,133.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,403.6666666666667,256.71043999027387,-0.8167438249671904,403.6666666666667,256.71043999027387,403.6666666666667,256.71043999027387
2025-07,jammu and kashmir,kathua,3107.0,2477.0,5584.0,52.0,687.0,739.0,0.0,0.0,0.0,0.0,6323.0,5136.333333333333,1980.7927705845452,0.5990867314789693,5136.333333333333,1980.7927705845452,5136.333333333333,1980.7927705845452
2025-07,jammu and kashmir,kishtwar,1672.0,1403.0,3075.0,168.0,755.0,923.0,0.0,0.0,0.0,0.0,3998.0,2466.5555555555557,1137.410997739066,1.3464301360621922,2466.5555555555557,1137.410997739066,2466.5555555555557,1137.410997739066
2025-07,jammu and kashmir,kulgam,1947.0,1814.0,3761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3761.0,3250.222222222222,1411.6644234535502,0.3618266276968229,3250.222222222222,1411.6644234535502,3250.222222222222,1411.6644234535502
2025-07,jammu and kashmir,kupwara,4136.0,4199.0,8335.0,407.0,2563.0,2970.0,0.0,0.0,0.0,0.0,11305.0,7606.333333333333,3667.8669891368745,1.008397163152593,7606.333333333333,3667.8669891368745,7606.333333333333,3667.8669891368745
2025-07,jammu and kashmir,leh,77.0,123.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,309.22222222222223,189.8899535110914,-0.5751869448735349,309.22222222222223,189.8899535110914,309.22222222222223,189.8899535110914
2025-07,jammu and kashmir,pulwama,1755.0,1843.0,3598.0,317.0,2041.0,2358.0,0.0,0.0,0.0,0.0,5956.0,4413.555555555556,1974.0371774051719,0.7813654484825627,4413.555555555556,1974.0371774051719,4413.555555555556,1974.0371774051719
2025-07,jammu and kashmir,punch,2688.0,2572.0,5260.0,487.0,2437.0,2924.0,0.0,0.0,0.0,0.0,8184.0,5813.333333333333,2985.9305082335723,0.7939456930191972,5813.333333333333,2985.9305082335723,5813.333333333333,2985.9305082335723
2025-07,jammu and kashmir,rajouri,2736.0,3217.0,5953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5953.0,6186.888888888889,2992.8403500873733,-0.07814947057969882,6186.888888888889,2992.8403500873733,6186.888888888889,2992.8403500873733
2025-07,jammu and kashmir,ramban,1701.0,1036.0,2737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2737.0,3227.8888888888887,1851.4002433593637,-0.26514466045341517,3227.8888888888887,1851.4002433593637,3227.8888888888887,1851.4002433593637
2025-07,jammu and kashmir,reasi,1805.0,1339.0,3144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144.0,2790.777777777778,1380.1710743398603,0.2559264056386411,2790.777777777778,1380.1710743398603,2790.777777777778,1380.1710743398603
2025-07,jammu and kashmir,samba,640.0,684.0,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.0,1361.111111111111,465.2186164709137,-0.07977133716752571,1361.111111111111,465.2186164709137,1361.111111111111,465.2186164709137
2025-07,jammu and kashmir,shopian,0.0,0.0,0.0,0.0,0.0,0.0,308.0,84.0,20.0,412.0,412.0,412.0,1.0,0.0,412.0,1.0,412.0,1.0
2025-07,jammu and kashmir,shupiyan,1266.0,1025.0,2291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291.0,2027.111111111111,938.8191312021241,0.28108597291896753,2027.111111111111,938.8191312021241,2027.111111111111,938.8191312021241
2025-07,jammu and kashmir,srinagar,2891.0,5789.0,8680.0,210.0,2391.0,2601.0,0.0,0.0,0.0,0.0,11281.0,8930.111111111111,3917.770457940474,0.6000578426242775,8930.111111111111,3917.770457940474,8930.111111111111,3917.770457940474
2025-07,jammu and kashmir,udhampur,3351.0,3265.0,6616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6616.0,5446.555555555556,2673.683279256871,0.4373907910175068,5446.555555555556,2673.683279256871,5446.555555555556,2673.683279256871
2025-07,jharkhand,bokaro,5185.0,9296.0,14481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14481.0,15684.666666666666,8211.496483589333,-0.14658310687609652,15684.666666666666,8211.496483589333,15684.666666666666,8211.496483589333
2025-07,jharkhand,chatra,4787.0,4216.0,9003.0,0.0,0.0,0.0,330.0,161.0,10.0,501.0,9504.0,10536.777777777777,6744.284335231163,-0.1531337835777024,10536.777777777777,6744.284335231163,10536.777777777777,6744.284335231163
2025-07,jharkhand,deoghar,3423.0,4216.0,7639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7639.0,11443.333333333334,8461.042134394558,-0.44962940414497277,11443.333333333334,8461.042134394558,11443.333333333334,8461.042134394558
2025-07,jharkhand,dhanbad,7262.0,15024.0,22286.0,0.0,0.0,0.0,782.0,722.0,34.0,1538.0,23824.0,23141.11111111111,16446.676536951505,0.04152139110625862,23141.11111111111,16446.676536951505,23141.11111111111,16446.676536951505
2025-07,jharkhand,dumka,2484.0,4172.0,6656.0,0.0,0.0,0.0,61.0,117.0,10.0,188.0,6844.0,12010.333333333334,8786.335811929795,-0.5879963438591383,12010.333333333334,8786.335811929795,12010.333333333334,8786.335811929795
2025-07,jharkhand,east singhbhum,5692.0,10775.0,16467.0,0.0,0.0,0.0,180.0,100.0,13.0,293.0,16760.0,17933.88888888889,9231.85011853589,-0.1271564067674727,17933.88888888889,9231.85011853589,17933.88888888889,9231.85011853589
2025-07,jharkhand,east singhbum,0.0,0.0,0.0,0.0,0.0,0.0,848.0,546.0,53.0,1447.0,1447.0,1447.0,1.0,0.0,1447.0,1.0,1447.0,1.0
2025-07,jharkhand,garhwa,5104.0,7977.0,13081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13081.0,13006.555555555555,6604.53743859309,0.011271712082277716,13006.555555555555,6604.53743859309,13006.555555555555,6604.53743859309
2025-07,jharkhand,garhwa ,81.0,781.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,696.4444444444445,256.1181910325344,0.6464029551673868,696.4444444444445,256.1181910325344,696.4444444444445,256.1181910325344
2025-07,jharkhand,giridih,5873.0,7448.0,13321.0,0.0,0.0,0.0,871.0,921.0,27.0,1819.0,15140.0,20008.444444444445,16846.268215179814,-0.28899245709845656,20008.444444444445,16846.268215179814,20008.444444444445,16846.268215179814
2025-07,jharkhand,godda,3465.0,4745.0,8210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8210.0,12090.888888888889,7342.667370316533,-0.5285393840088372,12090.888888888889,7342.667370316533,12090.888888888889,7342.667370316533
2025-07,jharkhand,gumla,3065.0,6254.0,9319.0,0.0,0.0,0.0,383.0,286.0,23.0,692.0,10011.0,12051.777777777777,5041.124373038662,-0.40482591318167543,12051.777777777777,5041.124373038662,12051.777777777777,5041.124373038662
2025-07,jharkhand,hazaribag,173.0,904.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.0,1317.0,692.0576204334434,-0.34679193309031886,1317.0,692.0576204334434,1317.0,692.0576204334434
2025-07,jharkhand,hazaribagh,4708.0,5639.0,10347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10347.0,12247.333333333334,8413.997504159364,-0.22585380283199818,12247.333333333334,8413.997504159364,12247.333333333334,8413.997504159364
2025-07,jharkhand,jamtara,1909.0,2676.0,4585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4585.0,6453.222222222223,4101.122156732769,-0.455539277013532,6453.222222222223,4101.122156732769,6453.222222222223,4101.122156732769
2025-07,jharkhand,khunti,2198.0,4903.0,7101.0,0.0,0.0,0.0,146.0,196.0,14.0,356.0,7457.0,5887.555555555556,2782.01999952872,0.5641384478581433,5887.555555555556,2782.01999952872,5887.555555555556,2782.01999952872
2025-07,jharkhand,kodarma,141.0,451.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,703.6666666666666,332.97259647003983,-0.3353629333178899,703.6666666666666,332.97259647003983,703.6666666666666,332.97259647003983
2025-07,jharkhand,koderma,1770.0,2938.0,4708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4708.0,5666.777777777777,3763.409550453477,-0.2547630718698283,5666.777777777777,3763.409550453477,5666.777777777777,3763.409550453477
2025-07,jharkhand,latehar,2293.0,3192.0,5485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5485.0,7188.222222222223,5097.22431274556,-0.33414700192089486,7188.222222222223,5097.22431274556,7188.222222222223,5097.22431274556
2025-07,jharkhand,lohardaga,1584.0,3939.0,5523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.0,5410.333333333333,3234.846827903912,0.0348290576526839,5410.333333333333,3234.846827903912,5410.333333333333,3234.846827903912
2025-07,jharkhand,pakaur,116.0,185.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,560.7777777777778,549.8005951655969,-0.472494537223144,560.7777777777778,549.8005951655969,560.7777777777778,549.8005951655969
2025-07,jharkhand,pakur,2408.0,2795.0,5203.0,0.0,0.0,0.0,994.0,1023.0,11.0,2028.0,7231.0,7415.0,5883.3927286898,-0.031274471803104636,7415.0,5883.3927286898,7415.0,5883.3927286898
2025-07,jharkhand,palamau,47.0,290.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,562.7777777777778,512.6035938661028,-0.44045297473422174,562.7777777777778,512.6035938661028,562.7777777777778,512.6035938661028
2025-07,jharkhand,palamu,7017.0,7920.0,14937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14937.0,19141.88888888889,15290.280576598689,-0.2750040372263898,19141.88888888889,15290.280576598689,19141.88888888889,15290.280576598689
2025-07,jharkhand,pashchimi singhbhum,317.0,1361.0,1678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.0,1899.4444444444443,875.130863230053,-0.25304152070138036,1899.4444444444443,875.130863230053,1899.4444444444443,875.130863230053
2025-07,jharkhand,purbi singhbhum,362.0,2152.0,2514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2514.0,2372.8888888888887,970.4611589914927,0.14540624300487676,2372.8888888888887,970.4611589914927,2372.8888888888887,970.4611589914927
2025-07,jharkhand,ramgarh,2139.0,2977.0,5116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5116.0,6196.222222222223,4232.392461060817,-0.2552273287887563,6196.222222222223,4232.392461060817,6196.222222222223,4232.392461060817
2025-07,jharkhand,ranchi,7872.0,17411.0,25283.0,0.0,0.0,0.0,792.0,682.0,121.0,1595.0,26878.0,25346.555555555555,15439.821607705764,0.09918796235832972,25346.555555555555,15439.821607705764,25346.555555555555,15439.821607705764
2025-07,jharkhand,sahebganj,3175.0,3250.0,6425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6425.0,11073.666666666666,7411.664590360252,-0.6272095303277495,11073.666666666666,7411.664590360252,11073.666666666666,7411.664590360252
2025-07,jharkhand,sahibganj,60.0,162.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,413.77777777777777,279.8628136148932,-0.6852563772251453,413.77777777777777,279.8628136148932,413.77777777777777,279.8628136148932
2025-07,jharkhand,seraikelakharsawan,2857.0,6831.0,9688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9688.0,9973.444444444445,3935.0748439868057,-0.0725385045422029,9973.444444444445,3935.0748439868057,9973.444444444445,3935.0748439868057
2025-07,jharkhand,simdega,2174.0,6899.0,9073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9073.0,8115.0,3819.7674340200347,0.25080060934279785,8115.0,3819.7674340200347,8115.0,3819.7674340200347
2025-07,jharkhand,west singhbhum,5416.0,9862.0,15278.0,0.0,0.0,0.0,320.0,440.0,16.0,776.0,16054.0,17190.11111111111,7772.7636405020785,-0.14616565788661018,17190.11111111111,7772.7636405020785,17190.11111111111,7772.7636405020785
2025-07,karnataka,bagalkot,5407.0,5595.0,11002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11002.0,11466.222222222223,5427.442670765344,-0.0855324045563361,11466.222222222223,5427.442670765344,11466.222222222223,5427.442670765344
2025-07,karnataka,bagalkot ,62.0,188.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,237.88888888888889,144.66033012236323,0.08372102497531106,237.88888888888889,144.66033012236323,237.88888888888889,144.66033012236323
2025-07,karnataka,ballari,6549.0,6715.0,13264.0,328.0,1238.0,1566.0,0.0,0.0,0.0,0.0,14830.0,13856.111111111111,5355.6701831900655,0.18184258096132405,13856.111111111111,5355.6701831900655,13856.111111111111,5355.6701831900655
2025-07,karnataka,bangalore rural,2382.0,2926.0,5308.0,347.0,2244.0,2591.0,0.0,0.0,0.0,0.0,7899.0,6666.666666666667,2283.379239197904,0.5396971787157975,6666.666666666667,2283.379239197904,6666.666666666667,2283.379239197904
2025-07,karnataka,belagavi,5972.0,3753.0,9725.0,106.0,692.0,798.0,0.0,0.0,0.0,0.0,10523.0,11504.777777777777,5429.633523033064,-0.18081842422936556,11504.777777777777,5429.633523033064,11504.777777777777,5429.633523033064
2025-07,karnataka,belgaum,5085.0,9323.0,14408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14408.0,15025.444444444445,6758.046169402646,-0.09136434243967619,15025.444444444445,6758.046169402646,15025.444444444445,6758.046169402646
2025-07,karnataka,bengaluru,25101.0,51182.0,76283.0,2352.0,16305.0,18657.0,0.0,0.0,0.0,0.0,94940.0,74308.77777777778,28314.220591329093,0.7286523093819611,74308.77777777778,28314.220591329093,74308.77777777778,28314.220591329093
2025-07,karnataka,bengaluru rural,0.0,0.0,0.0,0.0,0.0,0.0,927.0,417.0,310.0,1654.0,1654.0,472.6666666666667,732.373037916243,1.613021332263238,472.6666666666667,732.373037916243,472.6666666666667,732.373037916243
2025-07,karnataka,bengaluru urban,0.0,0.0,0.0,0.0,0.0,0.0,6740.0,3752.0,1727.0,12219.0,12219.0,7691.333333333333,6117.396859231329,0.7401296288035142,7691.333333333333,6117.396859231329,7691.333333333333,6117.396859231329
2025-07,karnataka,bidar,5568.0,5477.0,11045.0,191.0,1094.0,1285.0,107.0,52.0,10.0,169.0,12499.0,10370.444444444445,3713.2985373893353,0.5732250003933304,10370.444444444445,3713.2985373893353,10370.444444444445,3713.2985373893353
2025-07,karnataka,chamarajanagar,48.0,201.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,237.33333333333334,144.54670525473765,0.08071208988199523,237.33333333333334,144.54670525473765,237.33333333333334,144.54670525473765
